dgp,delta,n,method,B_total,B_valid,coverage,coverage_mc_se,avg_width,median_width,bias,rmse,se_mean,theta_true
DGP4_omitted_var,0.0,5000,AMRI,2000,2000,0.945,0.005098,0.055616,0.055509,6.9e-05,0.014514,0.014185,1.0
DGP4_omitted_var,0.0,5000,Pairs_Bootstrap,2000,2000,0.9435,0.005163,0.055166,0.055113,6.9e-05,0.014514,0.014139,1.0
DGP4_omitted_var,0.0,5000,Wild_Bootstrap,2000,2000,0.9395,0.005331,0.055141,0.05513,6.9e-05,0.014514,0.014131,1.0
DGP4_omitted_var,0.0,5000,Bootstrap_t,2000,2000,0.944,0.005141,0.05524,0.055228,6.9e-05,0.014514,0.014149,1.0
DGP4_omitted_var,0.25,50,Naive_OLS,2000,2000,0.9575,0.004511,0.592314,0.586959,-0.001163,0.147664,0.147295,1.125
DGP4_omitted_var,0.25,50,Sandwich_HC0,2000,2000,0.9395,0.005331,0.567727,0.55531,-0.001163,0.147664,0.141181,1.125
DGP4_omitted_var,0.25,50,Sandwich_HC3,2000,2000,0.955,0.004635,0.615397,0.599885,-0.001163,0.147664,0.153035,1.125
DGP4_omitted_var,0.25,50,Bayesian,2000,2000,0.9575,0.004511,0.592314,0.586959,-0.001163,0.147664,0.147295,1.125
DGP4_omitted_var,0.25,50,AMRI,2000,2000,0.959,0.004434,0.604946,0.59072,-0.001163,0.147664,0.150437,1.125
DGP4_omitted_var,0.25,50,Pairs_Bootstrap,2000,2000,0.94,0.00531,0.575197,0.568296,-0.001163,0.147664,0.14698,1.125
DGP4_omitted_var,0.25,50,Wild_Bootstrap,2000,2000,0.9235,0.005943,0.54333,0.535699,-0.001163,0.147664,0.141038,1.125
DGP4_omitted_var,0.25,50,Bootstrap_t,2000,2000,0.9515,0.004804,0.626271,0.603322,-0.001163,0.147664,0.153035,1.125
DGP4_omitted_var,0.25,100,Naive_OLS,2000,2000,0.956,0.004586,0.409033,0.407194,0.002891,0.102514,0.103059,1.125
DGP4_omitted_var,0.25,100,Sandwich_HC0,2000,2000,0.9405,0.00529,0.399294,0.395514,0.002891,0.102514,0.100605,1.125
DGP4_omitted_var,0.25,100,Sandwich_HC3,2000,2000,0.9475,0.004987,0.415626,0.411531,0.002891,0.102514,0.10472,1.125
DGP4_omitted_var,0.25,100,Bayesian,2000,2000,0.956,0.004586,0.409033,0.407194,0.002891,0.102514,0.103059,1.125
DGP4_omitted_var,0.25,100,AMRI,2000,2000,0.9545,0.00466,0.414,0.408112,0.002891,0.102514,0.10431,1.125
DGP4_omitted_var,0.25,100,Pairs_Bootstrap,2000,2000,0.9385,0.005372,0.399923,0.396178,0.002891,0.102514,0.102275,1.125
DGP4_omitted_var,0.25,100,Wild_Bootstrap,2000,2000,0.9365,0.005453,0.389994,0.385564,0.002891,0.102514,0.100587,1.125
DGP4_omitted_var,0.25,100,Bootstrap_t,2000,2000,0.95,0.004873,0.416189,0.40969,0.002891,0.102514,0.10472,1.125
DGP4_omitted_var,0.25,250,Naive_OLS,2000,2000,0.9415,0.005248,0.255579,0.255049,-0.000224,0.066107,0.064882,1.125
DGP4_omitted_var,0.25,250,Sandwich_HC0,2000,2000,0.937,0.005433,0.252783,0.25216,-0.000224,0.066107,0.064172,1.125
DGP4_omitted_var,0.25,250,Sandwich_HC3,2000,2000,0.941,0.005269,0.256847,0.25608,-0.000224,0.066107,0.065204,1.125
DGP4_omitted_var,0.25,250,Bayesian,2000,2000,0.9415,0.005248,0.255579,0.255049,-0.000224,0.066107,0.064882,1.125
DGP4_omitted_var,0.25,250,AMRI,2000,2000,0.942,0.005227,0.256927,0.255164,-0.000224,0.066107,0.065224,1.125
DGP4_omitted_var,0.25,250,Pairs_Bootstrap,2000,2000,0.933,0.005591,0.25225,0.250653,-0.000224,0.066107,0.064549,1.125
DGP4_omitted_var,0.25,250,Wild_Bootstrap,2000,2000,0.931,0.005667,0.249618,0.247978,-0.000224,0.066107,0.064096,1.125
DGP4_omitted_var,0.25,250,Bootstrap_t,2000,2000,0.9365,0.005453,0.256172,0.254564,-0.000224,0.066107,0.065204,1.125
DGP4_omitted_var,0.25,500,Naive_OLS,2000,2000,0.948,0.004965,0.180049,0.179864,0.000533,0.046099,0.04582,1.125
DGP4_omitted_var,0.25,500,Sandwich_HC0,2000,2000,0.9475,0.004987,0.179278,0.179018,0.000533,0.046099,0.045624,1.125
DGP4_omitted_var,0.25,500,Sandwich_HC3,2000,2000,0.9485,0.004942,0.180722,0.180394,0.000533,0.046099,0.045991,1.125
DGP4_omitted_var,0.25,500,Bayesian,2000,2000,0.948,0.004965,0.180049,0.179864,0.000533,0.046099,0.04582,1.125
DGP4_omitted_var,0.25,500,AMRI,2000,2000,0.948,0.004965,0.180838,0.179973,0.000533,0.046099,0.046021,1.125
DGP4_omitted_var,0.25,500,Pairs_Bootstrap,2000,2000,0.9455,0.005076,0.178854,0.178654,0.000533,0.046099,0.045776,1.125
DGP4_omitted_var,0.25,500,Wild_Bootstrap,2000,2000,0.944,0.005141,0.177732,0.177499,0.000533,0.046099,0.045608,1.125
DGP4_omitted_var,0.25,500,Bootstrap_t,2000,2000,0.9475,0.004987,0.180358,0.180171,0.000533,0.046099,0.045991,1.125
DGP4_omitted_var,0.25,1000,Naive_OLS,2000,2000,0.946,0.005054,0.127056,0.126984,0.001044,0.032936,0.032373,1.125
DGP4_omitted_var,0.25,1000,Sandwich_HC0,2000,2000,0.945,0.005098,0.126748,0.126771,0.001044,0.032936,0.032295,1.125
DGP4_omitted_var,0.25,1000,Sandwich_HC3,2000,2000,0.9455,0.005076,0.127256,0.127297,0.001044,0.032936,0.032424,1.125
DGP4_omitted_var,0.25,1000,Bayesian,2000,2000,0.946,0.005054,0.127056,0.126984,0.001044,0.032936,0.032373,1.125
DGP4_omitted_var,0.25,1000,AMRI,2000,2000,0.947,0.00501,0.127537,0.127119,0.001044,0.032936,0.032496,1.125
DGP4_omitted_var,0.25,1000,Pairs_Bootstrap,2000,2000,0.9435,0.005163,0.126253,0.126082,0.001044,0.032936,0.032325,1.125
DGP4_omitted_var,0.25,1000,Wild_Bootstrap,2000,2000,0.9405,0.00529,0.125763,0.125597,0.001044,0.032936,0.032245,1.125
DGP4_omitted_var,0.25,1000,Bootstrap_t,2000,2000,0.9415,0.005248,0.126736,0.126585,0.001044,0.032936,0.032424,1.125
DGP4_omitted_var,0.25,5000,Naive_OLS,2000,2000,0.9425,0.005205,0.056768,0.056744,3.9e-05,0.014886,0.014478,1.125
DGP4_omitted_var,0.25,5000,Sandwich_HC0,2000,2000,0.9405,0.00529,0.056721,0.056717,3.9e-05,0.014886,0.014467,1.125
DGP4_omitted_var,0.25,5000,Sandwich_HC3,2000,2000,0.9415,0.005248,0.056767,0.056762,3.9e-05,0.014886,0.014478,1.125
DGP4_omitted_var,0.25,5000,Bayesian,2000,2000,0.9425,0.005205,0.056768,0.056744,3.9e-05,0.014886,0.014478,1.125
DGP4_omitted_var,0.25,5000,AMRI,2000,2000,0.943,0.005184,0.056899,0.056782,3.9e-05,0.014886,0.014512,1.125
DGP4_omitted_var,0.25,5000,Pairs_Bootstrap,2000,2000,0.942,0.005227,0.056503,0.056514,3.9e-05,0.014886,0.014467,1.125
DGP4_omitted_var,0.25,5000,Wild_Bootstrap,2000,2000,0.9415,0.005248,0.056415,0.056423,3.9e-05,0.014886,0.014458,1.125
DGP4_omitted_var,0.25,5000,Bootstrap_t,2000,2000,0.938,0.005392,0.056556,0.05656,3.9e-05,0.014886,0.014478,1.125
DGP4_omitted_var,0.5,50,Naive_OLS,2000,2000,0.953,0.004732,0.63046,0.624924,-0.000716,0.15819,0.156781,1.25
DGP4_omitted_var,0.5,50,Sandwich_HC0,2000,2000,0.936,0.005473,0.603883,0.591769,-0.000716,0.15819,0.150172,1.25
DGP4_omitted_var,0.5,50,Sandwich_HC3,2000,2000,0.956,0.004586,0.654529,0.639379,-0.000716,0.15819,0.162767,1.25
DGP4_omitted_var,0.5,50,Bayesian,2000,2000,0.953,0.004732,0.63046,0.624924,-0.000716,0.15819,0.156781,1.25
DGP4_omitted_var,0.5,50,AMRI,2000,2000,0.953,0.004732,0.644813,0.629694,-0.000716,0.15819,0.160351,1.25
DGP4_omitted_var,0.5,50,Pairs_Bootstrap,2000,2000,0.9365,0.005453,0.611999,0.602929,-0.000716,0.15819,0.156364,1.25
DGP4_omitted_var,0.5,50,Wild_Bootstrap,2000,2000,0.926,0.005853,0.578051,0.568458,-0.000716,0.15819,0.149995,1.25
DGP4_omitted_var,0.5,50,Bootstrap_t,2000,2000,0.946,0.005054,0.66557,0.644282,-0.000716,0.15819,0.162767,1.25
DGP4_omitted_var,0.5,100,Naive_OLS,2000,2000,0.9555,0.004611,0.435717,0.433863,0.003334,0.108865,0.109782,1.25
DGP4_omitted_var,0.5,100,Sandwich_HC0,2000,2000,0.939,0.005352,0.425023,0.420846,0.003334,0.108865,0.107087,1.25
DGP4_omitted_var,0.5,100,Sandwich_HC3,2000,2000,0.9505,0.00485,0.44238,0.437032,0.003334,0.108865,0.111461,1.25
DGP4_omitted_var,0.5,100,Bayesian,2000,2000,0.9555,0.004611,0.435717,0.433863,0.003334,0.108865,0.109782,1.25
DGP4_omitted_var,0.5,100,AMRI,2000,2000,0.954,0.004684,0.440481,0.434506,0.003334,0.108865,0.110982,1.25
DGP4_omitted_var,0.5,100,Pairs_Bootstrap,2000,2000,0.9395,0.005331,0.425785,0.42144,0.003334,0.108865,0.108881,1.25
DGP4_omitted_var,0.5,100,Wild_Bootstrap,2000,2000,0.9345,0.005532,0.41524,0.410546,0.003334,0.108865,0.107068,1.25
DGP4_omitted_var,0.5,100,Bootstrap_t,2000,2000,0.9455,0.005076,0.443035,0.436276,0.003334,0.108865,0.111461,1.25
DGP4_omitted_var,0.5,250,Naive_OLS,2000,2000,0.943,0.005184,0.272204,0.271814,-0.000145,0.070778,0.069102,1.25
DGP4_omitted_var,0.5,250,Sandwich_HC0,2000,2000,0.9325,0.00561,0.269236,0.268033,-0.000145,0.070778,0.068349,1.25
DGP4_omitted_var,0.5,250,Sandwich_HC3,2000,2000,0.939,0.005352,0.273568,0.272254,-0.000145,0.070778,0.069449,1.25
DGP4_omitted_var,0.5,250,Bayesian,2000,2000,0.943,0.005184,0.272204,0.271814,-0.000145,0.070778,0.069102,1.25
DGP4_omitted_var,0.5,250,AMRI,2000,2000,0.943,0.005184,0.27379,0.271844,-0.000145,0.070778,0.069505,1.25
DGP4_omitted_var,0.5,250,Pairs_Bootstrap,2000,2000,0.932,0.005629,0.268821,0.267311,-0.000145,0.070778,0.068766,1.25
DGP4_omitted_var,0.5,250,Wild_Bootstrap,2000,2000,0.931,0.005667,0.266,0.264589,-0.000145,0.070778,0.068277,1.25
DGP4_omitted_var,0.5,250,Bootstrap_t,2000,2000,0.937,0.005433,0.273098,0.270476,-0.000145,0.070778,0.069449,1.25
DGP4_omitted_var,0.5,500,Naive_OLS,2000,2000,0.945,0.005098,0.191751,0.19175,0.000569,0.049181,0.048798,1.25
DGP4_omitted_var,0.5,500,Sandwich_HC0,2000,2000,0.945,0.005098,0.190915,0.190439,0.000569,0.049181,0.048585,1.25
DGP4_omitted_var,0.5,500,Sandwich_HC3,2000,2000,0.9475,0.004987,0.192453,0.192005,0.000569,0.049181,0.048977,1.25
DGP4_omitted_var,0.5,500,Bayesian,2000,2000,0.945,0.005098,0.191751,0.19175,0.000569,0.049181,0.048798,1.25
DGP4_omitted_var,0.5,500,AMRI,2000,2000,0.9465,0.005032,0.192662,0.191981,0.000569,0.049181,0.04903,1.25
DGP4_omitted_var,0.5,500,Pairs_Bootstrap,2000,2000,0.9435,0.005163,0.190465,0.189966,0.000569,0.049181,0.048747,1.25
DGP4_omitted_var,0.5,500,Wild_Bootstrap,2000,2000,0.9435,0.005163,0.189326,0.188734,0.000569,0.049181,0.048569,1.25
DGP4_omitted_var,0.5,500,Bootstrap_t,2000,2000,0.943,0.005184,0.192032,0.191433,0.000569,0.049181,0.048977,1.25
DGP4_omitted_var,0.5,1000,Naive_OLS,2000,2000,0.943,0.005184,0.135323,0.135232,0.001141,0.035325,0.03448,1.25
DGP4_omitted_var,0.5,1000,Sandwich_HC0,2000,2000,0.942,0.005227,0.134971,0.134966,0.001141,0.035325,0.03439,1.25
DGP4_omitted_var,0.5,1000,Sandwich_HC3,2000,2000,0.943,0.005184,0.135511,0.135503,0.001141,0.035325,0.034528,1.25
DGP4_omitted_var,0.5,1000,Bayesian,2000,2000,0.943,0.005184,0.135323,0.135232,0.001141,0.035325,0.03448,1.25
DGP4_omitted_var,0.5,1000,AMRI,2000,2000,0.9445,0.00512,0.135811,0.135347,0.001141,0.035325,0.034604,1.25
DGP4_omitted_var,0.5,1000,Pairs_Bootstrap,2000,2000,0.9415,0.005248,0.134429,0.13427,0.001141,0.035325,0.034425,1.25
DGP4_omitted_var,0.5,1000,Wild_Bootstrap,2000,2000,0.935,0.005512,0.133966,0.133969,0.001141,0.035325,0.03434,1.25
DGP4_omitted_var,0.5,1000,Bootstrap_t,2000,2000,0.9385,0.005372,0.134901,0.134893,0.001141,0.035325,0.034528,1.25
DGP4_omitted_var,0.5,5000,Naive_OLS,2000,2000,0.9395,0.005331,0.060466,0.060432,1e-05,0.015889,0.015422,1.25
DGP4_omitted_var,0.5,5000,Sandwich_HC0,2000,2000,0.9395,0.005331,0.060419,0.060412,1e-05,0.015889,0.01541,1.25
DGP4_omitted_var,0.5,5000,Sandwich_HC3,2000,2000,0.9395,0.005331,0.060467,0.060462,1e-05,0.015889,0.015422,1.25
DGP4_omitted_var,0.5,5000,Bayesian,2000,2000,0.9395,0.005331,0.060466,0.060432,1e-05,0.015889,0.015422,1.25
DGP4_omitted_var,0.5,5000,AMRI,2000,2000,0.9405,0.00529,0.060622,0.06048,1e-05,0.015889,0.015461,1.25
DGP4_omitted_var,0.5,5000,Pairs_Bootstrap,2000,2000,0.936,0.005473,0.060172,0.060141,1e-05,0.015889,0.015409,1.25
DGP4_omitted_var,0.5,5000,Wild_Bootstrap,2000,2000,0.9385,0.005372,0.060144,0.060167,1e-05,0.015889,0.015399,1.25
DGP4_omitted_var,0.5,5000,Bootstrap_t,2000,2000,0.9375,0.005413,0.060231,0.060222,1e-05,0.015889,0.015422,1.25
DGP4_omitted_var,0.75,50,Naive_OLS,2000,2000,0.9515,0.004804,0.689484,0.683819,-0.000268,0.17394,0.171459,1.375
DGP4_omitted_var,0.75,50,Sandwich_HC0,2000,2000,0.939,0.005352,0.659887,0.647859,-0.000268,0.17394,0.164099,1.375
DGP4_omitted_var,0.75,50,Sandwich_HC3,2000,2000,0.9545,0.00466,0.715201,0.699459,-0.000268,0.17394,0.177855,1.375
DGP4_omitted_var,0.75,50,Bayesian,2000,2000,0.9515,0.004804,0.689484,0.683819,-0.000268,0.17394,0.171459,1.375
DGP4_omitted_var,0.75,50,AMRI,2000,2000,0.952,0.00478,0.704374,0.688254,-0.000268,0.17394,0.175162,1.375
DGP4_omitted_var,0.75,50,Pairs_Bootstrap,2000,2000,0.936,0.005473,0.669005,0.660676,-0.000268,0.17394,0.170879,1.375
DGP4_omitted_var,0.75,50,Wild_Bootstrap,2000,2000,0.9235,0.005943,0.631117,0.621433,-0.000268,0.17394,0.163887,1.375
DGP4_omitted_var,0.75,50,Bootstrap_t,2000,2000,0.946,0.005054,0.727188,0.703724,-0.000268,0.17394,0.177855,1.375
DGP4_omitted_var,0.75,100,Naive_OLS,2000,2000,0.952,0.00478,0.476856,0.475094,0.003777,0.118884,0.120147,1.375
DGP4_omitted_var,0.75,100,Sandwich_HC0,2000,2000,0.936,0.005473,0.464966,0.459361,0.003777,0.118884,0.117151,1.375
DGP4_omitted_var,0.75,100,Sandwich_HC3,2000,2000,0.951,0.004827,0.48393,0.477582,0.003777,0.118884,0.121929,1.375
DGP4_omitted_var,0.75,100,Bayesian,2000,2000,0.952,0.00478,0.476856,0.475094,0.003777,0.118884,0.120147,1.375
DGP4_omitted_var,0.75,100,AMRI,2000,2000,0.952,0.00478,0.481572,0.47633,0.003777,0.118884,0.121335,1.375
DGP4_omitted_var,0.75,100,Pairs_Bootstrap,2000,2000,0.9405,0.00529,0.465968,0.459975,0.003777,0.118884,0.119129,1.375
DGP4_omitted_var,0.75,100,Wild_Bootstrap,2000,2000,0.9315,0.005648,0.454399,0.450107,0.003777,0.118884,0.117128,1.375
DGP4_omitted_var,0.75,100,Bootstrap_t,2000,2000,0.943,0.005184,0.48461,0.477794,0.003777,0.118884,0.121929,1.375
DGP4_omitted_var,0.75,250,Naive_OLS,2000,2000,0.946,0.005054,0.297853,0.297535,-6.5e-05,0.077669,0.075614,1.375
DGP4_omitted_var,0.75,250,Sandwich_HC0,2000,2000,0.937,0.005433,0.29463,0.293224,-6.5e-05,0.077669,0.074795,1.375
DGP4_omitted_var,0.75,250,Sandwich_HC3,2000,2000,0.9425,0.005205,0.299377,0.297746,-6.5e-05,0.077669,0.076,1.375
DGP4_omitted_var,0.75,250,Bayesian,2000,2000,0.946,0.005054,0.297853,0.297535,-6.5e-05,0.077669,0.075614,1.375
DGP4_omitted_var,0.75,250,AMRI,2000,2000,0.9455,0.005076,0.299757,0.297745,-6.5e-05,0.077669,0.076097,1.375
DGP4_omitted_var,0.75,250,Pairs_Bootstrap,2000,2000,0.9335,0.005571,0.294096,0.291462,-6.5e-05,0.077669,0.075263,1.375
DGP4_omitted_var,0.75,250,Wild_Bootstrap,2000,2000,0.9325,0.00561,0.291227,0.289987,-6.5e-05,0.077669,0.074726,1.375
DGP4_omitted_var,0.75,250,Bootstrap_t,2000,2000,0.936,0.005473,0.298852,0.295868,-6.5e-05,0.077669,0.076,1.375
DGP4_omitted_var,0.75,500,Naive_OLS,2000,2000,0.945,0.005098,0.209815,0.209839,0.000604,0.053805,0.053395,1.375
DGP4_omitted_var,0.75,500,Sandwich_HC0,2000,2000,0.945,0.005098,0.208882,0.20808,0.000604,0.053805,0.053158,1.375
DGP4_omitted_var,0.75,500,Sandwich_HC3,2000,2000,0.946,0.005054,0.210565,0.209716,0.000604,0.053805,0.053586,1.375
DGP4_omitted_var,0.75,500,Bayesian,2000,2000,0.945,0.005098,0.209815,0.209839,0.000604,0.053805,0.053395,1.375
DGP4_omitted_var,0.75,500,AMRI,2000,2000,0.9465,0.005032,0.210779,0.210006,0.000604,0.053805,0.053641,1.375
DGP4_omitted_var,0.75,500,Pairs_Bootstrap,2000,2000,0.943,0.005184,0.208397,0.207551,0.000604,0.053805,0.053331,1.375
DGP4_omitted_var,0.75,500,Wild_Bootstrap,2000,2000,0.942,0.005227,0.20714,0.20642,0.000604,0.053805,0.053141,1.375
DGP4_omitted_var,0.75,500,Bootstrap_t,2000,2000,0.9445,0.00512,0.210069,0.209019,0.000604,0.053805,0.053586,1.375
DGP4_omitted_var,0.75,1000,Naive_OLS,2000,2000,0.9415,0.005248,0.14808,0.147974,0.001237,0.038853,0.03773,1.375
DGP4_omitted_var,0.75,1000,Sandwich_HC0,2000,2000,0.939,0.005352,0.147674,0.147751,0.001237,0.038853,0.037627,1.375
DGP4_omitted_var,0.75,1000,Sandwich_HC3,2000,2000,0.94,0.00531,0.148265,0.148352,0.001237,0.038853,0.037777,1.375
DGP4_omitted_var,0.75,1000,Bayesian,2000,2000,0.9415,0.005248,0.14808,0.147974,0.001237,0.038853,0.03773,1.375
DGP4_omitted_var,0.75,1000,AMRI,2000,2000,0.9425,0.005205,0.148566,0.148076,0.001237,0.038853,0.037854,1.375
DGP4_omitted_var,0.75,1000,Pairs_Bootstrap,2000,2000,0.938,0.005392,0.14699,0.146776,0.001237,0.038853,0.037667,1.375
DGP4_omitted_var,0.75,1000,Wild_Bootstrap,2000,2000,0.939,0.005352,0.146632,0.146464,0.001237,0.038853,0.037577,1.375
DGP4_omitted_var,0.75,1000,Bootstrap_t,2000,2000,0.938,0.005392,0.147568,0.147426,0.001237,0.038853,0.037777,1.375
DGP4_omitted_var,0.75,5000,Naive_OLS,2000,2000,0.939,0.005352,0.066168,0.06614,-2e-05,0.017415,0.016876,1.375
DGP4_omitted_var,0.75,5000,Sandwich_HC0,2000,2000,0.9395,0.005331,0.066121,0.066122,-2e-05,0.017415,0.016864,1.375
DGP4_omitted_var,0.75,5000,Sandwich_HC3,2000,2000,0.9395,0.005331,0.066174,0.066174,-2e-05,0.017415,0.016877,1.375
DGP4_omitted_var,0.75,5000,Bayesian,2000,2000,0.939,0.005352,0.066168,0.06614,-2e-05,0.017415,0.016876,1.375
DGP4_omitted_var,0.75,5000,AMRI,2000,2000,0.9395,0.005331,0.066361,0.066195,-2e-05,0.017415,0.016925,1.375
DGP4_omitted_var,0.75,5000,Pairs_Bootstrap,2000,2000,0.938,0.005392,0.065839,0.065819,-2e-05,0.017415,0.016861,1.375
DGP4_omitted_var,0.75,5000,Wild_Bootstrap,2000,2000,0.937,0.005433,0.065807,0.065845,-2e-05,0.017415,0.016851,1.375
DGP4_omitted_var,0.75,5000,Bootstrap_t,2000,2000,0.937,0.005433,0.065906,0.065902,-2e-05,0.017415,0.016877,1.375
DGP4_omitted_var,1.0,50,Naive_OLS,2000,2000,0.956,0.004586,0.764578,0.756602,0.000179,0.193644,0.190134,1.5
DGP4_omitted_var,1.0,50,Sandwich_HC0,2000,2000,0.936,0.005473,0.731212,0.717776,0.000179,0.193644,0.181836,1.5
DGP4_omitted_var,1.0,50,Sandwich_HC3,2000,2000,0.954,0.004684,0.792502,0.77574,0.000179,0.193644,0.197077,1.5
DGP4_omitted_var,1.0,50,Bayesian,2000,2000,0.956,0.004586,0.764578,0.756602,0.000179,0.193644,0.190134,1.5
DGP4_omitted_var,1.0,50,AMRI,2000,2000,0.956,0.004586,0.780983,0.762929,0.000179,0.193644,0.194213,1.5
DGP4_omitted_var,1.0,50,Pairs_Bootstrap,2000,2000,0.9415,0.005248,0.741556,0.729336,0.000179,0.193644,0.189353,1.5
DGP4_omitted_var,1.0,50,Wild_Bootstrap,2000,2000,0.919,0.006101,0.699167,0.688698,0.000179,0.193644,0.18159,1.5
DGP4_omitted_var,1.0,50,Bootstrap_t,2000,2000,0.945,0.005098,0.804781,0.778976,0.000179,0.193644,0.197077,1.5
DGP4_omitted_var,1.0,100,Naive_OLS,2000,2000,0.9515,0.004804,0.529089,0.527217,0.00422,0.131736,0.133308,1.5
DGP4_omitted_var,1.0,100,Sandwich_HC0,2000,2000,0.943,0.005184,0.515828,0.509794,0.00422,0.131736,0.129966,1.5
DGP4_omitted_var,1.0,100,Sandwich_HC3,2000,2000,0.9535,0.004708,0.536846,0.529871,0.00422,0.131736,0.135262,1.5
DGP4_omitted_var,1.0,100,Bayesian,2000,2000,0.9515,0.004804,0.529089,0.527217,0.00422,0.131736,0.133308,1.5
DGP4_omitted_var,1.0,100,AMRI,2000,2000,0.952,0.00478,0.534423,0.527955,0.00422,0.131736,0.134651,1.5
DGP4_omitted_var,1.0,100,Pairs_Bootstrap,2000,2000,0.939,0.005352,0.516896,0.512264,0.00422,0.131736,0.132173,1.5
DGP4_omitted_var,1.0,100,Wild_Bootstrap,2000,2000,0.9345,0.005532,0.504245,0.498913,0.00422,0.131736,0.129936,1.5
DGP4_omitted_var,1.0,100,Bootstrap_t,2000,2000,0.949,0.004919,0.537841,0.530475,0.00422,0.131736,0.135262,1.5
DGP4_omitted_var,1.0,250,Naive_OLS,2000,2000,0.946,0.005054,0.33043,0.329463,1.4e-05,0.086248,0.083884,1.5
DGP4_omitted_var,1.0,250,Sandwich_HC0,2000,2000,0.9365,0.005453,0.326886,0.325305,1.4e-05,0.086248,0.082984,1.5
DGP4_omitted_var,1.0,250,Sandwich_HC3,2000,2000,0.9395,0.005331,0.332156,0.330323,1.4e-05,0.086248,0.084322,1.5
DGP4_omitted_var,1.0,250,Bayesian,2000,2000,0.946,0.005054,0.33043,0.329463,1.4e-05,0.086248,0.083884,1.5
DGP4_omitted_var,1.0,250,AMRI,2000,2000,0.9455,0.005076,0.33247,0.329848,1.4e-05,0.086248,0.084401,1.5
DGP4_omitted_var,1.0,250,Pairs_Bootstrap,2000,2000,0.9325,0.00561,0.326155,0.324109,1.4e-05,0.086248,0.083508,1.5
DGP4_omitted_var,1.0,250,Wild_Bootstrap,2000,2000,0.9305,0.005686,0.322954,0.32159,1.4e-05,0.086248,0.082917,1.5
DGP4_omitted_var,1.0,250,Bootstrap_t,2000,2000,0.94,0.00531,0.331502,0.328922,1.4e-05,0.086248,0.084322,1.5
DGP4_omitted_var,1.0,500,Naive_OLS,2000,2000,0.9475,0.004987,0.232767,0.232539,0.00064,0.059613,0.059236,1.5
DGP4_omitted_var,1.0,500,Sandwich_HC0,2000,2000,0.944,0.005141,0.231712,0.230931,0.00064,0.059613,0.058968,1.5
DGP4_omitted_var,1.0,500,Sandwich_HC3,2000,2000,0.948,0.004965,0.233578,0.232784,0.00064,0.059613,0.059442,1.5
DGP4_omitted_var,1.0,500,Bayesian,2000,2000,0.9475,0.004987,0.232767,0.232539,0.00064,0.059613,0.059236,1.5
DGP4_omitted_var,1.0,500,AMRI,2000,2000,0.9485,0.004942,0.234007,0.232735,0.00064,0.059613,0.059552,1.5
DGP4_omitted_var,1.0,500,Pairs_Bootstrap,2000,2000,0.941,0.005269,0.231127,0.230281,0.00064,0.059613,0.059154,1.5
DGP4_omitted_var,1.0,500,Wild_Bootstrap,2000,2000,0.945,0.005098,0.229669,0.228659,0.00064,0.059613,0.058949,1.5
DGP4_omitted_var,1.0,500,Bootstrap_t,2000,2000,0.9435,0.005163,0.23301,0.232082,0.00064,0.059613,0.059442,1.5
DGP4_omitted_var,1.0,1000,Naive_OLS,2000,2000,0.94,0.00531,0.164286,0.164134,0.001333,0.043244,0.04186,1.5
DGP4_omitted_var,1.0,1000,Sandwich_HC0,2000,2000,0.9385,0.005372,0.163818,0.163761,0.001333,0.043244,0.041741,1.5
DGP4_omitted_var,1.0,1000,Sandwich_HC3,2000,2000,0.9395,0.005331,0.164474,0.164399,0.001333,0.043244,0.041908,1.5
DGP4_omitted_var,1.0,1000,Bayesian,2000,2000,0.94,0.00531,0.164286,0.164134,0.001333,0.043244,0.04186,1.5
DGP4_omitted_var,1.0,1000,AMRI,2000,2000,0.9405,0.00529,0.164801,0.164291,0.001333,0.043244,0.041991,1.5
DGP4_omitted_var,1.0,1000,Pairs_Bootstrap,2000,2000,0.9375,0.005413,0.163204,0.162967,0.001333,0.043244,0.041784,1.5
DGP4_omitted_var,1.0,1000,Wild_Bootstrap,2000,2000,0.938,0.005392,0.162685,0.162477,0.001333,0.043244,0.041692,1.5
DGP4_omitted_var,1.0,1000,Bootstrap_t,2000,2000,0.938,0.005392,0.163771,0.163637,0.001333,0.043244,0.041908,1.5
DGP4_omitted_var,1.0,5000,Naive_OLS,2000,2000,0.9415,0.005248,0.073409,0.073401,-4.9e-05,0.01934,0.018723,1.5
DGP4_omitted_var,1.0,5000,Sandwich_HC0,2000,2000,0.9395,0.005331,0.073363,0.073343,-4.9e-05,0.01934,0.018711,1.5
DGP4_omitted_var,1.0,5000,Sandwich_HC3,2000,2000,0.94,0.00531,0.073421,0.073401,-4.9e-05,0.01934,0.018726,1.5
DGP4_omitted_var,1.0,5000,Bayesian,2000,2000,0.9415,0.005248,0.073409,0.073401,-4.9e-05,0.01934,0.018723,1.5
DGP4_omitted_var,1.0,5000,AMRI,2000,2000,0.942,0.005227,0.073612,0.073461,-4.9e-05,0.01934,0.018774,1.5
DGP4_omitted_var,1.0,5000,Pairs_Bootstrap,2000,2000,0.9385,0.005372,0.073042,0.073061,-4.9e-05,0.01934,0.018705,1.5
DGP4_omitted_var,1.0,5000,Wild_Bootstrap,2000,2000,0.9395,0.005331,0.072993,0.073028,-4.9e-05,0.01934,0.018695,1.5
